Location	Name	ID	Count	Slots
General8-Slot4	Lizard Blood Potion	1806	1	5
General8-Slot5	10 Dose Blood of the Wolf	14534	1	5
General8-Slot6	10 Dose Potion of Stinging Wort	14468	1	5
General8-Slot7	10 Dose Kithar's Disease Treatment	14543	1	5
General8-Slot8	Lizard Blood Potion	1806	1	5
General8-Slot9	Crystallized Pumice	14524	1	5
General8-Slot10	10 Dose Ant's Potion	14536	1	5
Held	Empty	0	0	0
Bank1	Book of Dark Bindings	17501	1	10
Bank1-Slot1	Braided Beard of the Coldain	30108	1	5
Bank1-Slot2	Empty	0	0	0
Bank1-Slot3	Stone of Morid	14720	1	5
Bank1-Slot4	Throwing Boulder	8013	6	5
Bank1-Slot5	Empty	0	0	0
Bank1-Slot6	Empty	0	0	0
Bank1-Slot7	Di'zok Signet of Service	5728	1	5
Bank1-Slot8	Wurmscale Fistwraps	5839	1	5
Bank1-Slot9	Decrepit Hide	14371	1	5
Bank1-Slot10	Book of Souls	28016	1	5
Bank2	Book of Dark Bindings	17501	1	10
Bank2-Slot1	Flame Kissed Symbol	31256	1	5
Bank2-Slot2	Flame Kissed Symbol	31256	1	5
Bank2-Slot3	Ruby Symbol	31259	1	5
Bank2-Slot4	Ruby Symbol	31259	1	5
Bank2-Slot5	Ruby Symbol	31259	1	5
Bank2-Slot6	Glowing Drake Orb	31260	1	5
Bank2-Slot7	Dirk of the Dain	1465	1	5
Bank2-Slot8	Starmetal Ore	1869	1	5
Bank2-Slot9	Derakor's Head	31423	1	5
Bank2-Slot10	Heart of Zordak Ragefire	28019	1	5
Bank3	Deluxe Toolbox	17877	1	10
Bank3-Slot1	Eroded Leather Sleeves	24944	1	5
Bank3-Slot2	Eroded Leather Bracelet	24946	1	5
Bank3-Slot3	Eroded Leather Gloves	24948	1	5
Bank3-Slot4	Empty	0	0	0
Bank3-Slot5	Empty	0	0	0
Bank3-Slot6	Empty	0	0	0
Bank3-Slot7	Torn Enchanted Silk Gloves	24955	1	5
Bank3-Slot8	Empty	0	0	0
Bank3-Slot9	Empty	0	0	0
Bank3-Slot10	Corroded Chain Sleeves	24937	1	5
Bank4	Facesmasher	99548	1	5
Bank5	Book of Dark Bindings	17501	1	10
Bank5-Slot1	Empty	0	0	0
Bank5-Slot2	White Lotus Wrist Wraps	31192	1	5
Bank5-Slot3	Empty	0	0	0
Bank5-Slot4	Empty	0	0	0
Bank5-Slot5	Empty	0	0	0
Bank5-Slot6	Empty	0	0	0
Bank5-Slot7	Empty	0	0	0
Bank5-Slot8	Empty	0	0	0
Bank5-Slot9	10 Dose Kilva's Skin of Flame	14548	1	5
Bank5-Slot10	Empty	0	0	0
Bank6	Deluxe Toolbox	17877	1	10
Bank6-Slot1	Fist of Lightning	5836	1	5
Bank6-Slot2	Ball of Everliving Golem	20677	1	5
Bank6-Slot3	Empty	0	0	0
Bank6-Slot4	Empty	0	0	0
Bank6-Slot5	100' of Waterproofed Rope	27263	1	5
Bank6-Slot6	Soul Leech, Dark Sword of Blood	11609	1	5
Bank6-Slot7	Ancient Wyvern Hide Boots	31388	1	5
Bank6-Slot8	Ice Burrower Skin	27201	1	5
Bank6-Slot9	Empty	0	0	0
Bank6-Slot10	Empty	0	0	0
Bank7	Box of Nil Space	17082	1	10
Bank7-Slot1	Blue Crystal Staff	14337	1	5
Bank7-Slot2	Kedge Backbone	20524	1	5
Bank7-Slot3	Empty	0	0	0
Bank7-Slot4	Empty	0	0	0
Bank7-Slot5	Empty	0	0	0
Bank7-Slot6	Empty	0	0	0
Bank7-Slot7	Empty	0	0	0
Bank7-Slot8	Empty	0	0	0
Bank7-Slot9	Empty	0	0	0
Bank7-Slot10	Empty	0	0	0
Bank8	Deluxe Toolbox	17877	1	10
Bank8-Slot1	Empty	0	0	0
Bank8-Slot2	Empty	0	0	0
Bank8-Slot3	Empty	0	0	0
Bank8-Slot4	Empty	0	0	0
Bank8-Slot5	Empty	0	0	0
Bank8-Slot6	Empty	0	0	0
Bank8-Slot7	Empty	0	0	0
Bank8-Slot8	Empty	0	0	0
Bank8-Slot9	Empty	0	0	0
Bank8-Slot10	Empty	0	0	0
Bank9	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
SharedBank1	Empty	0	0	0
SharedBank2	Empty	0	0	0
