Location	Name	ID	Count	Slots
Bank3-Slot7	Empty	0	0	0
Bank3-Slot8	Empty	0	0	0
Bank4	Backpack	17005	1	8
Bank4-Slot1	Bloodblack Wand	10551	1	5
Bank4-Slot2	Silver Wand	6338	1	5
Bank4-Slot3	Empty	0	0	0
Bank4-Slot4	Nightmare Hide	2333	1	5
Bank4-Slot5	Skinning Rock	30062	1	5
Bank4-Slot6	Skinning Rock	30062	1	5
Bank4-Slot7	Empty	0	0	0
Bank4-Slot8	Dirk of the Dain	1465	1	5
Bank5	Lexicon	17903	1	10
Bank5-Slot1	Empty	0	0	0
Bank5-Slot2	Empty	0	0	0
Bank5-Slot3	Empty	0	0	0
Bank5-Slot4	Empty	0	0	0
Bank5-Slot5	Empty	0	0	0
Bank5-Slot6	Empty	0	0	0
Bank5-Slot7	Empty	0	0	0
Bank5-Slot8	Empty	0	0	0
Bank5-Slot9	Empty	0	0	0
Bank5-Slot10	Empty	0	0	0
Bank6	Deck of Spontaneous Generation	17054	1	4
Bank6-Slot1	Rune of Clay	10541	1	5
Bank6-Slot2	Rune of Clay	10542	1	5
Bank6-Slot3	Rune of Clay	10540	1	5
Bank6-Slot4	Rune of Clay	10539	1	5
Bank7	Backpack	17005	1	8
Bank7-Slot1	Head of Scarbrow	30141	1	5
Bank7-Slot2	Empty	0	0	0
Bank7-Slot3	Empty	0	0	0
Bank7-Slot4	Empty	0	0	0
Bank7-Slot5	Empty	0	0	0
Bank7-Slot6	Empty	0	0	0
Bank7-Slot7	Empty	0	0	0
Bank7-Slot8	Empty	0	0	0
Bank8	Backpack	17005	1	8
Bank8-Slot1	Block of Permafrost	20665	1	5
Bank8-Slot2	Cryosilk Lined Shoes	1222	1	5
Bank8-Slot3	Empty	0	0	0
Bank8-Slot4	Empty	0	0	0
Bank8-Slot5	Empty	0	0	0
Bank8-Slot6	Empty	0	0	0
Bank8-Slot7	Empty	0	0	0
Bank8-Slot8	Empty	0	0	0
Bank9	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
SharedBank1	Empty	0	0	0
SharedBank2	Empty	0	0	0
