Location	Name	ID	Count	Slots
Bank2-Slot8	Empty	0	0	0
Bank3	Large Sewing Kit	17880	1	8
Bank3-Slot1	Empty	0	0	0
Bank3-Slot2	Empty	0	0	0
Bank3-Slot3	Empty	0	0	0
Bank3-Slot4	Empty	0	0	0
Bank3-Slot5	Empty	0	0	0
Bank3-Slot6	Empty	0	0	0
Bank3-Slot7	Empty	0	0	0
Bank3-Slot8	Empty	0	0	0
Bank4	Large Sewing Kit	17880	1	8
Bank4-Slot1	Obsidian Ring of Quintessence	10345	1	5
Bank4-Slot2	Master Wu's Trance Stick	6619	1	5
Bank4-Slot3	Wraith Bone Hammer	6382	1	5
Bank4-Slot4	Wraith Bone Hammer	6382	1	5
Bank4-Slot5	Kunzar Ku'juch	5159	1	5
Bank4-Slot6	Crystallized Sulfur	16976	1	5
Bank4-Slot7	Empty	0	0	0
Bank4-Slot8	Empty	0	0	0
Bank5	Large Sewing Kit	17880	1	8
Bank5-Slot1	Split Paw Hide Belt	2283	1	5
Bank5-Slot2	Mountain Death Belt	1194	1	5
Bank5-Slot3	Dagger of Dropping	7323	1	5
Bank5-Slot4	Split Paw Hide Tunic	2281	1	5
Bank5-Slot5	Preserved Split Paw Eye	16848	1	5
Bank5-Slot6	A Split Paw	16849	1	5
Bank5-Slot7	Split Paw Tooth Necklace	14708	1	5
Bank5-Slot8	Empty	0	0	0
Bank6	Large Sewing Kit	17880	1	8
Bank6-Slot1	Lumberjack's Cap	11542	1	5
Bank6-Slot2	Savant's Cap	1302	1	5
Bank6-Slot3	Netted Kelp Cap	31500	1	5
Bank6-Slot4	Opalline Earring	10407	1	5
Bank6-Slot5	Master Wu's Trance Stick	6619	1	5
Bank6-Slot6	Empty	0	0	0
Bank6-Slot7	Empty	0	0	0
Bank6-Slot8	Empty	0	0	0
Bank7	Large Sewing Kit	17880	1	8
Bank7-Slot1	Empty	0	0	0
Bank7-Slot2	Spell: Upheaval	19205	1	5
Bank7-Slot3	Spell: Divine Light	19208	1	5
Bank7-Slot4	Spell: Heroism	19204	1	5
Bank7-Slot5	Spell: Heroic Bond	19224	1	5
Bank7-Slot6	Spell: Reckoning	19212	1	5
Bank7-Slot7	Spell: Annul Magic	19207	1	5
Bank7-Slot8	Spell: Symbol of Marzin	19211	1	5
Bank8	Large Sewing Kit	17880	1	8
Bank8-Slot1	Spell: Bulwark of Faith	19219	1	5
Bank8-Slot2	Spell: Celestial Elixir	19226	1	5
Bank8-Slot3	Spell: Antidote	19223	1	5
Bank8-Slot4	Spell: Banish Summoned	15116	1	5
Bank8-Slot5	Spell: Exile Undead	19214	1	5
Bank8-Slot6	Spell: Reviviscence	19217	1	5
Bank8-Slot7	Empty	0	0	0
Bank8-Slot8	Empty	0	0	0
Bank9	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
SharedBank1	Large Sewing Kit	17880	1	8
SharedBank1-Slot1	Empty	0	0	0
SharedBank1-Slot2	Empty	0	0	0
SharedBank1-Slot3	Empty	0	0	0
SharedBank1-Slot4	Empty	0	0	0
SharedBank1-Slot5	Empty	0	0	0
SharedBank1-Slot6	Empty	0	0	0
SharedBank1-Slot7	Empty	0	0	0
SharedBank1-Slot8	Empty	0	0	0
SharedBank2	Large Sewing Kit	17880	1	8
SharedBank2-Slot1	Empty	0	0	0
SharedBank2-Slot2	Empty	0	0	0
SharedBank2-Slot3	Empty	0	0	0
SharedBank2-Slot4	Empty	0	0	0
SharedBank2-Slot5	Empty	0	0	0
SharedBank2-Slot6	Empty	0	0	0
SharedBank2-Slot7	Empty	0	0	0
SharedBank2-Slot8	Empty	0	0	0
