Location	Name	ID	Count	Slots
Bank6-Slot2	Nilitim's Grimoire Pg. 351	11728	2	5
Bank6-Slot3	Nilitim's Grimoire Pg. 379	11731	1	5
Bank6-Slot4	Nilitim's Grimoire Pg. 35	11722	1	5
Bank6-Slot5	Nilitim's Grimoire Pg. 378	11730	1	5
Bank6-Slot6	Nilitim's Grimoire Pg. 301	11727	1	5
Bank6-Slot7	Nilitim's Grimoire Pg. 300	11726	1	5
Bank6-Slot8	Nilitim's Grimoire Pg. 450	11737	1	5
Bank7	Backpack	17005	1	8
Bank7-Slot1	Poison Wind Censer	6205	1	5
Bank7-Slot2	Nilitim's Grimoire Pg. 449	11736	1	5
Bank7-Slot3	Fire Giant Toes	16541	1	5
Bank7-Slot4	Sapphire	10034	1	5
Bank7-Slot5	Diamond	10037	1	5
Bank7-Slot6	Flawed Chrysolite	25820	1	5
Bank7-Slot7	Crushbone Belt	13318	1	5
Bank7-Slot8	Crushbone Belt	13318	1	5
Bank8	Backpack	17005	1	8
Bank8-Slot1	Gnoll Fang	13915	16	5
Bank8-Slot2	Earring of Disease Reflection	10302	1	5
Bank8-Slot3	Bat Wing	13068	3	5
Bank8-Slot4	Cloak of the Ice Bear	2400	1	5
Bank8-Slot5	Thick Caustic Fluid	1595	1	5
Bank8-Slot6	Gauntlets of the Ardent	4922	1	5
Bank8-Slot7	Kunzar Ku'juch	5159	1	5
Bank8-Slot8	Charred Guardian Shield	9311	1	5
Bank9	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
SharedBank1	Empty	0	0	0
SharedBank2	Empty	0	0	0
