Location	Name	ID	Count	Slots
Bank6-Slot3	Salil's Writ Pg. 90	11708	1	5
Bank6-Slot4	Velishoul's Tome Pg. 109	11702	1	5
Bank6-Slot5	Velishoul's Tome Pg.17	16086	1	5
Bank6-Slot6	Part of Tasarin's Grimoire Pg. 30	16074	1	5
Bank6-Slot7	Part of Tasarin's Grimoire Pg. 312	16077	1	5
Bank6-Slot8	Part of Tasarin's Grimoire Pg. 312	16077	1	5
Bank6-Slot9	Part of Tasarin's Grimoire Pg. 375	16078	1	5
Bank6-Slot10	Part of Tasarin's Grimoire Pg. 390	16081	3	5
Bank7	Backpack	17005	1	8
Bank7-Slot1	Black Iron Medallion	10353	1	5
Bank7-Slot2	Preserved Split Paw Eye	16848	1	5
Bank7-Slot3	Spell: Atol`s Spectral Shackles	19315	1	5
Bank7-Slot4	Nilitim's Grimoire Pg. 415	11734	1	5
Bank7-Slot5	Spell: Theft of Thought	19374	1	5
Bank7-Slot6	Bat Wing	13068	1	5
Bank7-Slot7	Split Paw Hide Gloves	2280	1	5
Bank7-Slot8	File Mold	12012	1	5
Bank8	Fletching Kit	17910	1	8
Bank8-Slot1	Nilitim's Grimoire Pg. 116	11725	1	5
Bank8-Slot2	Nilitim's Grimoire Pg. 300	11726	1	5
Bank8-Slot3	Nilitim's Grimoire Pg. 35	11722	2	5
Bank8-Slot4	Nilitim's Grimoire Pg. 115	11724	3	5
Bank8-Slot5	Nilitim's Grimoire Pg. 351	11728	2	5
Bank8-Slot6	Nilitim's Grimoire Pg. 379	11731	2	5
Bank8-Slot7	Nilitim's Grimoire Pg. 400	11732	3	5
Bank8-Slot8	Nilitim's Grimoire Pg. 416	11735	1	5
Bank9	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
SharedBank1	Empty	0	0	0
SharedBank2	Empty	0	0	0
