Location	Name	ID	Count	Slots
Bank3-Slot7	Empty	0	0	0
Bank3-Slot8	Gladiator's Chain Leggings	25185	1	5
Bank3-Slot9	10 Dose Greater Null Potion	14527	1	5
Bank3-Slot10	10 Dose Greater Null Potion	14527	1	5
Bank4	Deluxe Toolbox	17877	1	10
Bank4-Slot1	Runed Sea Shell	28521	1	5
Bank4-Slot2	Runed Sea Shell	28521	1	5
Bank4-Slot3	Empty	0	0	0
Bank4-Slot4	Walrus Skin Drum	28509	1	5
Bank4-Slot5	Empty	0	0	0
Bank4-Slot6	Spell: Gift of Insight	30409	1	5
Bank4-Slot7	Pliable Goo	26021	1	5
Bank4-Slot8	Song: Composition of Ervaj	30452	1	5
Bank4-Slot9	Burnished Wooden Stave	6353	1	5
Bank4-Slot10	Spell: Gift of Insight	30409	1	5
Bank5	Large Sewing Kit	17880	1	8
Bank5-Slot1	Spider Silk	13041	20	5
Bank5-Slot2	Spider Silk	13041	17	5
Bank5-Slot3	Spider Silk	13041	20	5
Bank5-Slot4	Silk Swatch	16482	3	5
Bank5-Slot5	Spider Silk	13041	20	5
Bank5-Slot6	Spyglass	16868	1	5
Bank5-Slot7	Spider Silk	13041	20	5
Bank5-Slot8	Runed Sea Shell	28521	1	5
Bank6	Deluxe Toolbox	17877	1	10
Bank6-Slot1	Ancient Leather Cap	24919	1	5
Bank6-Slot2	Boots of the Vindicator	25043	1	5
Bank6-Slot3	Ice Giant Toes	16540	1	5
Bank6-Slot4	10 Dose Potion of Unlife Awareness	14545	1	5
Bank6-Slot5	Ancient Tarnished Plate Bracelet	24904	1	5
Bank6-Slot6	Empty	0	0	0
Bank6-Slot7	Ancient Tarnished Plate Boots	24903	1	5
Bank6-Slot8	Empty	0	0	0
Bank6-Slot9	Jar of Honey	20708	1	5
Bank6-Slot10	Manna Nectar	20968	1	5
Bank7	Deluxe Toolbox	17877	1	10
Bank7-Slot1	Howling Harpoon	7211	1	5
Bank7-Slot2	Dirk of the Dain	1465	1	5
Bank7-Slot3	Smoldering Cudgel	10894	1	5
Bank7-Slot4	Staff of Battle	6637	1	5
Bank7-Slot5	Murdrick's Plan	18098	1	5
Bank7-Slot6	CLASS 6 Steel Hooked Arrow	8709	1	5
Bank7-Slot7	Halfling Druid Master's Head	12807	1	5
Bank7-Slot8	Ravenscale Mask	3162	1	5
Bank7-Slot9	A Rabbit Foot	6883	1	5
Bank7-Slot10	A Lucky Skunk Foot	6876	1	5
Bank8	Deluxe Toolbox	17877	1	10
Bank8-Slot1	Unadorned Chain Boots	24966	1	5
Bank8-Slot2	Ancient Tarnished Chain Gauntlets	24913	1	5
Bank8-Slot3	Empty	0	0	0
Bank8-Slot4	Chipped Onyx Sapphire	25827	2	5
Bank8-Slot5	Runed Sea Shell	28521	1	5
Bank8-Slot6	Carved Dragonbone Spear	26007	1	5
Bank8-Slot7	Bone Chips	13073	19	5
Bank8-Slot8	Cane of the Tranquil	6622	1	5
Bank8-Slot9	Arrow	8005	20	5
Bank8-Slot10	Starmetal Ore	1869	1	5
Bank9	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
SharedBank1	Empty	0	0	0
SharedBank2	Empty	0	0	0
