Location	Name	ID	Count	Slots
Bank3-Slot1	Creeper Ivy	16971	6	5
Bank3-Slot2	Empty	0	0	0
Bank3-Slot3	Creeper Ivy	16971	20	5
Bank3-Slot4	Empty	0	0	0
Bank3-Slot5	Creeper Ivy	16971	20	5
Bank3-Slot6	Creeper Ivy	16971	20	5
Bank3-Slot7	Creeper Ivy	16971	20	5
Bank3-Slot8	Creeper Ivy	16971	20	5
Bank3-Slot9	Creeper Ivy	16971	20	5
Bank3-Slot10	Creeper Ivy	16971	20	5
Bank4	Tome of Endless Enchantments	17500	1	10
Bank4-Slot1	Ethereal Suspension	16975	13	5
Bank4-Slot2	Sealed Poison Vial	16967	14	5
Bank4-Slot3	Ethereal Suspension	16975	20	5
Bank4-Slot4	Empty	0	0	0
Bank4-Slot5	Empty	0	0	0
Bank4-Slot6	Sealed Poison Vial	16967	20	5
Bank4-Slot7	Ethereal Suspension	16975	20	5
Bank4-Slot8	Sealed Poison Vial	16967	20	5
Bank4-Slot9	Ethereal Suspension	16975	20	5
Bank4-Slot10	Sealed Poison Vial	16967	20	5
Bank5	Tome of Endless Enchantments	17500	1	10
Bank5-Slot1	10 Dose Blood of the Wolf	14534	1	5
Bank5-Slot2	10 Dose Blood of the Wolf	14534	1	5
Bank5-Slot3	10 Dose Blood of the Wolf	14534	1	5
Bank5-Slot4	10 Dose Blood of the Wolf	14534	1	5
Bank5-Slot5	10 Dose Blood of the Wolf	14534	1	5
Bank5-Slot6	10 Dose Blood of the Wolf	14534	1	5
Bank5-Slot7	Empty	0	0	0
Bank5-Slot8	Empty	0	0	0
Bank5-Slot9	Glowing Drake Orb	31260	1	5
Bank5-Slot10	Bloodstained Mantle	3309	1	5
Bank6	Tome of Endless Enchantments	17500	1	10
Bank6-Slot1	10 Dose Ethira's Poison Antidote	14542	1	5
Bank6-Slot2	10 Dose Ethira's Poison Antidote	14542	1	5
Bank6-Slot3	10 Dose Ethira's Poison Antidote	14542	1	5
Bank6-Slot4	10 Dose Kithar's Disease Treatment	14543	1	5
Bank6-Slot5	10 Dose Kithar's Disease Treatment	14543	1	5
Bank6-Slot6	10 Dose Kithar's Disease Treatment	14543	1	5
Bank6-Slot7	Empty	0	0	0
Bank6-Slot8	Empty	0	0	0
Bank6-Slot9	Empty	0	0	0
Bank6-Slot10	Dirk of the Dain	1465	1	5
Bank7	Tome of Endless Enchantments	17500	1	10
Bank7-Slot1	Empty	0	0	0
Bank7-Slot2	Empty	0	0	0
Bank7-Slot3	Empty	0	0	0
Bank7-Slot4	Empty	0	0	0
Bank7-Slot5	Empty	0	0	0
Bank7-Slot6	Empty	0	0	0
Bank7-Slot7	Empty	0	0	0
Bank7-Slot8	Empty	0	0	0
Bank7-Slot9	Empty	0	0	0
Bank7-Slot10	Empty	0	0	0
Bank8	Deck of Spontaneous Generation	17054	1	4
Bank8-Slot1	Empty	0	0	0
Bank8-Slot2	Empty	0	0	0
Bank8-Slot3	Empty	0	0	0
Bank8-Slot4	Empty	0	0	0
Bank9	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
SharedBank1	Empty	0	0	0
SharedBank2	Empty	0	0	0
