Location	Name	ID	Count	Slots
General4-Slot2	Empty	0	0	0
General4-Slot3	Empty	0	0	0
General4-Slot4	Empty	0	0	0
General4-Slot5	Empty	0	0	0
General4-Slot6	Empty	0	0	0
General4-Slot7	Empty	0	0	0
General4-Slot8	Empty	0	0	0
General4-Slot9	Empty	0	0	0
General4-Slot10	Empty	0	0	0
General5	Deluxe Toolbox	17877	1	10
General5-Slot1	Golden Efreeti Bracers	4344	1	5
General5-Slot2	Empty	0	0	0
General5-Slot3	Empty	0	0	0
General5-Slot4	Empty	0	0	0
General5-Slot5	Empty	0	0	0
General5-Slot6	Empty	0	0	0
General5-Slot7	Worker Sledgemallet	12863	1	5
General5-Slot8	Empty	0	0	0
General5-Slot9	Empty	0	0	0
General5-Slot10	Empty	0	0	0
General6	Journeyman's Boots	2300	1	5
General7	Spyglass	16868	1	5
General8	Empty	0	0	0
Held	Empty	0	0	0
Bank1	Coldain Tanners Kit	17863	1	8
Bank1-Slot1	Golden Efreeti Gauntlets	4345	1	5
Bank1-Slot2	Golden Efreeti Greaves	4346	1	5
Bank1-Slot3	Prismatic Shield	9405	1	5
Bank1-Slot4	Empty	0	0	0
Bank1-Slot5	Blade of Abrogation	5430	1	5
Bank1-Slot6	Crest of the Unicorn	24869	1	5
Bank1-Slot7	Empty	0	0	0
Bank1-Slot8	Empty	0	0	0
Bank2	Coldain Tanners Kit	17863	1	8
Bank2-Slot1	Flayed Skin Cap	10802	1	5
Bank2-Slot2	Flayed Skin Tunic	10803	1	5
Bank2-Slot3	Flayed Skin Leggings	10806	1	5
Bank2-Slot4	Flayed Skin Sleeves	10804	1	5
Bank2-Slot5	Flayed Skin Bracers	10805	1	5
Bank2-Slot6	Flayed Skin Boots	10807	1	5
Bank2-Slot7	Empty	0	0	0
Bank2-Slot8	Empty	0	0	0
Bank3	Large Sewing Kit	17880	1	8
Bank3-Slot1	Starmetal Ore	1869	1	5
Bank3-Slot2	Starmetal Ore	1869	1	5
Bank3-Slot3	Starmetal Ore	1869	1	5
Bank3-Slot4	Starmetal Ore	1869	1	5
Bank3-Slot5	Empty	0	0	0
Bank3-Slot6	Empty	0	0	0
Bank3-Slot7	Empty	0	0	0
Bank3-Slot8	Empty	0	0	0
Bank4	Coldain Tanners Kit	17863	1	8
Bank4-Slot1	Spell: Gift of Xev	19347	1	5
Bank4-Slot2	Spell: Splurt	19294	1	5
Bank4-Slot3	Spell: Dementia	19384	1	5
Bank4-Slot4	Spell: Color Slant	19378	1	5
Bank4-Slot5	Empty	0	0	0
Bank4-Slot6	Empty	0	0	0
Bank4-Slot7	Spell: Cannibalize IV	19473	1	5
Bank4-Slot8	Spell: Heroic Bond	19224	1	5
Bank5	Coldain Tanners Kit	17863	1	8
Bank5-Slot1	Spell: Naltron's Mark	19435	1	5
Bank5-Slot2	Spell: Thrall of Bones	19299	1	5
Bank5-Slot3	Empty	0	0	0
Bank5-Slot4	Spell: Bonds of Tunare	19419	1	5
Bank5-Slot5	Spell: Heroic Bond	19224	1	5
Bank5-Slot6	Spell: Trepidation	19220	1	5
Bank5-Slot7	Spell: Form of the Howler	19244	1	5
Bank5-Slot8	Spell: Acumen	19278	1	5
Bank6	Empty	0	0	0
Bank7	Empty	0	0	0
Bank8	Empty	0	0	0
Bank9	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
SharedBank1	Empty	0	0	0
SharedBank2	Empty	0	0	0
