Location	Name	ID	Count	Slots
Bank7-Slot10	Spell: Recant Magic	19381	1	5
Bank8	Deck of Spontaneous Generation	17054	1	4
Bank8-Slot1	Empty	0	0	0
Bank8-Slot2	Empty	0	0	0
Bank8-Slot3	Empty	0	0	0
Bank8-Slot4	Empty	0	0	0
Bank9	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
SharedBank1	Deluxe Toolbox	17877	1	10
SharedBank1-Slot1	Spell: Elemental Maelstrom	30403	1	5
SharedBank1-Slot2	Spell: Fixation of Ro	30436	1	5
SharedBank1-Slot3	Spell: Flaming Sword of Xuzl	19344	1	5
SharedBank1-Slot4	Spell: Trepidation	19220	1	5
SharedBank1-Slot5	Spell: Call of Earth	30462	1	5
SharedBank1-Slot6	Spell: Monster Summoning II	30402	1	5
SharedBank1-Slot7	Spell: Sedulous Subversion	19410	1	5
SharedBank1-Slot8	Spell: Infusion	19424	1	5
SharedBank1-Slot9	Spell: Dyzil`s Deafening Decoy	19364	1	5
SharedBank1-Slot10	Spell: Zumaik`s Animation	19389	1	5
SharedBank2	Deluxe Toolbox	17877	1	10
SharedBank2-Slot1	Spell: Dementia	19384	1	5
SharedBank2-Slot2	Spell: Invert Gravity	19341	1	5
SharedBank2-Slot3	Spell: Flaming Sword of Xuzl	19344	1	5
SharedBank2-Slot4	Spell: Flaming Sword of Xuzl	19344	1	5
SharedBank2-Slot5	Spell: Word of Restoration	19221	1	5
SharedBank2-Slot6	Spell: Clarity II	19379	1	5
SharedBank2-Slot7	Empty	0	0	0
SharedBank2-Slot8	Empty	0	0	0
SharedBank2-Slot9	Empty	0	0	0
SharedBank2-Slot10	Empty	0	0	0
