Location	Name	ID	Count	Slots
Bank2-Slot6	Rocksmasher	31317	1	5
Bank2-Slot7	Hole Key	6379	1	5
Bank2-Slot8	Cobalt Boots	4521	1	5
Bank2-Slot9	Silvery Mask	25077	1	5
Bank2-Slot10	Empty	0	0	0
Bank3	Large Sewing Kit	17880	1	8
Bank3-Slot1	Warlord's Greaves	25438	1	5
Bank3-Slot2	Empty	0	0	0
Bank3-Slot3	Katana of Pain	31320	1	5
Bank3-Slot4	Infestation	2061	1	5
Bank3-Slot5	Bow of the Huntsman	25033	1	5
Bank3-Slot6	Dirk of the Dain	1465	1	5
Bank3-Slot7	Robe of the Kedge	1253	1	5
Bank3-Slot8	Priceless Velium Spear	27302	1	5
Bank4	Deluxe Toolbox	17877	1	10
Bank4-Slot1	Lyssa`s Darkwood Piccolo	11642	1	5
Bank4-Slot2	Coldain Hunting Knife	30137	1	5
Bank4-Slot3	Thex Dagger	13353	1	5
Bank4-Slot4	Empty	0	0	0
Bank4-Slot5	Fishbone Earring	10313	1	5
Bank4-Slot6	Empty	0	0	0
Bank4-Slot7	Crimson Potion	14518	1	5
Bank4-Slot8	Crimson Potion	14518	1	5
Bank4-Slot9	10 Dose Ant's Potion	14536	1	5
Bank4-Slot10	10 Dose Ethira's Poison Antidote	14542	1	5
Bank5	Backpack	17005	1	8
Bank5-Slot1	Idol of Corruption	31432	1	5
Bank5-Slot2	Tattered Silk Gloves	24983	1	5
Bank5-Slot3	Tattered Silk Turban	24982	1	5
Bank5-Slot4	Ancient Silk Turban	24926	1	5
Bank5-Slot5	Bracer of Benevolence	29686	1	5
Bank5-Slot6	Ancient Tarnished Plate Bracelet	24904	1	5
Bank5-Slot7	Ancient Tarnished Plate Gauntlets	24906	1	5
Bank5-Slot8	Ancient Tarnished Vambraces	24902	1	5
Bank6	Red Scabbard	17869	1	4
Bank6-Slot1	Empty	0	0	0
Bank6-Slot2	Unadorned Plate Gauntlets	24962	1	5
Bank6-Slot3	Twisted Steel Bastard Sword	99582	1	5
Bank6-Slot4	Priceless Velium Reinforced Bow	27306	1	5
Bank7	Deluxe Toolbox	17877	1	10
Bank7-Slot1	Custom Warlord's Crown	31524	1	5
Bank7-Slot2	Wurm Claw Pauldrons	31337	1	5
Bank7-Slot3	Warlord's Vambraces	25435	1	5
Bank7-Slot4	Mask of Superiority	31404	1	5
Bank7-Slot5	Silver Steel Gauntlets	25078	1	5
Bank7-Slot6	Priceless Velium Battlehammer	27301	1	5
Bank7-Slot7	Veridix's Shortsword	10821	1	5
Bank7-Slot8	Sword of the Shissar	24617	1	5
Bank7-Slot9	Primal Velium Battle Axe	27327	1	5
Bank7-Slot10	Sword of Rile	24648	1	5
Bank8	Deluxe Toolbox	17877	1	10
Bank8-Slot1	Spiroc Wingblade	20679	1	5
Bank8-Slot2	Soul Leech, Dark Sword of Blood	11609	1	5
Bank8-Slot3	Empty	0	0	0
Bank8-Slot4	Blade of Abrogation	5430	1	5
Bank8-Slot5	Willsapper	26034	1	5
Bank8-Slot6	Trakanon's Tooth	7276	1	5
Bank8-Slot7	Primal Velium War Lance	27325	1	5
Bank8-Slot8	Swirling Sphere of Color	20494	1	5
Bank8-Slot9	Ancient Silk Pantaloons	24922	1	5
Bank8-Slot10	Torn, Frost covered book	19070	1	5
Bank9	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
SharedBank1	Deluxe Toolbox	17877	1	10
SharedBank1-Slot1	Empty	0	0	0
SharedBank1-Slot2	Empty	0	0	0
SharedBank1-Slot3	Empty	0	0	0
SharedBank1-Slot4	Empty	0	0	0
SharedBank1-Slot5	Empty	0	0	0
SharedBank1-Slot6	Empty	0	0	0
SharedBank1-Slot7	Empty	0	0	0
SharedBank1-Slot8	Empty	0	0	0
SharedBank1-Slot9	Empty	0	0	0
SharedBank1-Slot10	Empty	0	0	0
SharedBank2	Deluxe Toolbox	17877	1	10
SharedBank2-Slot1	Empty	0	0	0
SharedBank2-Slot2	Empty	0	0	0
SharedBank2-Slot3	Empty	0	0	0
SharedBank2-Slot4	Empty	0	0	0
SharedBank2-Slot5	Empty	0	0	0
SharedBank2-Slot6	Empty	0	0	0
SharedBank2-Slot7	Empty	0	0	0
SharedBank2-Slot8	Empty	0	0	0
SharedBank2-Slot9	Empty	0	0	0
SharedBank2-Slot10	Empty	0	0	0
