Location	Name	ID	Count	Slots
Bank1-Slot5	Spell: Largarn`s Lamentation	19388	1	5
Bank1-Slot6	Spell: Rage of Zomm	19417	1	5
Bank1-Slot7	Spell: Forlorn Deeds	19395	1	5
Bank1-Slot8	Spell: Dyzil`s Deafening Decoy	19364	1	5
Bank1-Slot9	Spell: Arch Lich	30416	1	5
Bank1-Slot10	Spell: Tigir`s Insects	19285	1	5
Bank2	Deluxe Toolbox	17877	1	10
Bank2-Slot1	A tattered note	18745	1	5
Bank2-Slot2	Obsidian Shard	7404	1	5
Bank2-Slot3	Spell: Defoliation	19296	1	5
Bank2-Slot4	Mermaid Scale	16542	3	5
Bank2-Slot5	Spell: Evacuate	19336	1	5
Bank2-Slot6	Tome of Order and Discord	18700	1	5
Bank2-Slot7	Flawed Emerald	25821	1	5
Bank2-Slot8	Hardened Clay Bracelet	3212	1	5
Bank2-Slot9	McVaxius` Horn of War	11607	1	5
Bank2-Slot10	Nightmare Hide	2333	1	5
Bank3	Deck of Spontaneous Generation	17054	1	4
Bank3-Slot1	Bracer of Benevolence	29686	1	5
Bank3-Slot2	Flawed Flame Opal	25823	1	5
Bank3-Slot3	Shark Skin	13075	5	5
Bank3-Slot4	Mechanized Lockpicks	16865	1	5
Bank4	Deluxe Toolbox	17877	1	10
Bank4-Slot1	Nathsar Greatsword	5629	1	5
Bank4-Slot2	Bronze Disc	20935	1	5
Bank4-Slot3	Drakkel Icegrinder	30240	1	5
Bank4-Slot4	Derakor's Head	31423	1	5
Bank4-Slot5	Black Panther Skin	22847	1	5
Bank4-Slot6	Dark Ember	30143	1	5
Bank4-Slot7	Trochilic's Skean	5078	1	5
Bank4-Slot8	Giant Scalemail Gorget	25007	1	5
Bank4-Slot9	Hero Bracers	12189	1	5
Bank4-Slot10	Mechanized Lockpicks	16865	1	5
Bank5	Deluxe Toolbox	17877	1	10
Bank5-Slot1	Spiroc Wingblade	20679	1	5
Bank5-Slot2	Ashenwood Short Spear	7308	1	5
Bank5-Slot3	Crushed Topaz	25832	1	5
Bank5-Slot4	Torn Enchanted Silk Pantaloons	24950	1	5
Bank5-Slot5	Larrikan's Mask	2736	1	5
Bank5-Slot6	Dusty Tome	14382	1	5
Bank5-Slot7	Flawed Lava Ruby	25826	1	5
Bank5-Slot8	Penicillin Spores	10256	1	5
Bank5-Slot9	Spiked Collar	2304	1	5
Bank5-Slot10	Skyash Bile	16819	5	5
Bank6	Deluxe Toolbox	17877	1	10
Bank6-Slot1	Tattered Silk Turban	24982	1	5
Bank6-Slot2	Ancient Tarnished Chain Bracer	24911	1	5
Bank6-Slot3	Puppet Strings	11643	1	5
Bank6-Slot4	Mace of the Shadowed Soul	6384	1	5
Bank6-Slot5	Crystallized Pumice	14524	1	5
Bank6-Slot6	Flawed Flame Emerald	25824	1	5
Bank6-Slot7	Brownie Parts	16579	2	5
Bank6-Slot8	Jumjum Stalk	13974	5	5
Bank6-Slot9	Flawed Sea Sapphire	25825	1	5
Bank6-Slot10	Jaundice Gem	25815	1	5
Bank7	Deluxe Toolbox	17877	1	10
Bank7-Slot1	High Quality Cougarskin	30030	1	5
Bank7-Slot2	Ravenscale Belt	3167	1	5
Bank7-Slot3	Cane of the Tranquil	6622	1	5
Bank7-Slot4	Crushed Nephrite	25830	1	5
Bank7-Slot5	Spell: Enforced Reverence	19222	1	5
Bank7-Slot6	Seahorse Scales	12999	1	5
Bank7-Slot7	Spell: Exile Undead	19214	1	5
Bank7-Slot8	Dirk of the Traitor	1094	1	5
Bank7-Slot9	Guard's Keyring	20443	1	5
Bank7-Slot10	Dragoon Dirk	13942	1	5
Bank8	Deluxe Toolbox	17877	1	10
Bank8-Slot1	Nevederia's Horn	31362	1	5
Bank8-Slot2	Vyemm's Fang	31301	1	5
Bank8-Slot3	Woven Shadow Bracer	4904	1	5
Bank8-Slot4	Bow of the Destroyer	31335	1	5
Bank8-Slot5	Crushed Opal	25836	1	5
Bank8-Slot6	Batfang Headband	10108	1	5
Bank8-Slot7	Ayillish's Talisman	27249	1	5
Bank8-Slot8	Spell: Circle of Summer	19234	1	5
Bank8-Slot9	Boots of the Destroyer	31336	1	5
Bank8-Slot10	Girdle of Dark Power	31364	1	5
Bank9	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
SharedBank1	Empty	0	0	0
SharedBank2	Empty	0	0	0
